,pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,pickup_census_tract,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips
6114,8,5.25,10,15,4,1444836600,41.892042136,-87.63186395,41.89503345,-87.61971067200001,0.0,,17031081401.0,Credit Card,Taxi Affiliation Services,240.0,8.0,3.0
6115,8,12.65,12,6,6,1449813600,41.892042136,-87.63186395,41.89503345,-87.61971067200001,5.1,,17031081401.0,Credit Card,,600.0,8.0,2.53
6116,8,5.5,7,9,4,1469006100,41.892042136,-87.63186395,41.89503345,-87.61971067200001,0.8,,17031081401.0,Credit Card,Taxi Affiliation Services,240.0,8.0,3.0
6117,8,5.85,6,12,7,1434197700,41.892042136,-87.63186395,41.89503345,-87.61971067200001,1.0,,17031081401.0,Credit Card,,360.0,8.0,1.0
6118,8,6.85,10,20,7,1381610700,41.892042136,-87.63186395,41.870607371999995,-87.622172937,0.0,,17031320600.0,Cash,Northwest Management LLC,480.0,32.0,0.0
6119,8,7.45,12,21,7,1419714900,41.892042136,-87.63186395,41.870607371999995,-87.622172937,1.6,,17031320600.0,Cash,Northwest Management LLC,600.0,32.0,0.0
6120,8,7.65,8,20,5,1408048200,41.892042136,-87.63186395,41.870607371999995,-87.622172937,1.6,,17031320600.0,Credit Card,Taxi Affiliation Services,660.0,32.0,2.0
6121,8,8.5,3,0,4,1458691200,41.892042136,-87.63186395,41.870607371999995,-87.622172937,0.0,,17031320600.0,Cash,Blue Ribbon Taxi Association Inc.,480.0,32.0,0.0
6122,8,7.65,8,3,6,1408073400,41.892042136,-87.63186395,41.870607371999995,-87.622172937,1.6,,17031320600.0,Credit Card,Top Cab Affiliation,600.0,32.0,3.0
6123,8,7.25,4,0,1,1396742400,41.892042136,-87.63186395,41.870607371999995,-87.622172937,1.6,,17031320600.0,Cash,Taxi Affiliation Services,540.0,32.0,0.0
6124,8,8.25,11,12,1,1384692300,41.892042136,-87.63186395,41.870607371999995,-87.622172937,0.0,,17031320600.0,Cash,Taxi Affiliation Services,540.0,32.0,0.0
6125,8,7.45,4,21,7,1397336400,41.892042136,-87.63186395,41.870607371999995,-87.622172937,1.6,,17031320600.0,Credit Card,,480.0,32.0,2.0
6126,8,8.25,4,0,7,1396657800,41.892042136,-87.63186395,41.87101588,-87.631406525,1.9,,17031839000.0,Cash,Choice Taxi Association,660.0,32.0,0.0
6127,8,6.05,9,22,3,1441752300,41.892042136,-87.63186395,41.87101588,-87.631406525,1.1,,17031839000.0,Credit Card,,360.0,32.0,2.0
6128,8,5.45,10,1,5,1381368600,41.892042136,-87.63186395,41.899155613000005,-87.626210532,1.0,,17031081201.0,Cash,Dispatch Taxi Affiliation,240.0,8.0,0.0
6129,8,5.05,3,15,6,1362151800,41.892042136,-87.63186395,41.899155613000005,-87.626210532,0.0,,17031081201.0,Cash,Northwest Management LLC,360.0,8.0,0.0
6130,8,5.25,12,12,4,1418214600,41.892042136,-87.63186395,41.899155613000005,-87.626210532,0.7,,17031081201.0,Cash,Dispatch Taxi Affiliation,300.0,8.0,0.0
6131,8,5.45,4,3,1,1397358000,41.892042136,-87.63186395,41.899155613000005,-87.626210532,0.0,,17031081201.0,Cash,Taxi Affiliation Services,240.0,8.0,0.0
6132,8,5.65,10,10,3,1412678700,41.892042136,-87.63186395,41.899155613000005,-87.626210532,1.2,,17031081201.0,Credit Card,,240.0,8.0,1.0
6133,8,5.25,8,13,6,1376660700,41.892042136,-87.63186395,41.899155613000005,-87.626210532,0.0,,17031081201.0,Credit Card,Taxi Affiliation Services,300.0,8.0,1.0
6134,8,8.65,7,12,1,1374408900,41.892042136,-87.63186395,41.899155613000005,-87.626210532,0.0,,17031081201.0,Cash,Taxi Affiliation Services,780.0,8.0,0.0
6135,8,6.05,8,21,5,1440104400,41.892042136,-87.63186395,41.899155613000005,-87.626210532,1.0,,17031081201.0,Cash,Taxi Affiliation Services,420.0,8.0,0.0
6136,8,4.85,10,1,1,1413076500,41.892042136,-87.63186395,41.899155613000005,-87.626210532,0.5,,17031081201.0,Cash,Dispatch Taxi Affiliation,240.0,8.0,0.0
6137,8,4.85,7,12,7,1406377800,41.892042136,-87.63186395,41.899155613000005,-87.626210532,0.0,,17031081201.0,Cash,Taxi Affiliation Services,180.0,8.0,0.0
6138,8,4.84,3,21,3,1393969500,41.892042136,-87.63186395,41.899155613000005,-87.626210532,0.6,,17031081201.0,Credit Card,,240.0,8.0,3.0
6139,8,6.65,5,13,6,1400247900,41.892042136,-87.63186395,41.899155613000005,-87.626210532,0.8,,17031081201.0,Cash,Choice Taxi Association,540.0,8.0,0.0
6140,8,5.85,11,21,2,1415051100,41.892042136,-87.63186395,41.899155613000005,-87.626210532,1.1,,17031081201.0,Cash,,300.0,8.0,0.0
6141,8,5.85,5,22,7,1368312300,41.892042136,-87.63186395,41.899155613000005,-87.626210532,1.1,,17031081201.0,Cash,,300.0,8.0,0.0
6142,8,12.85,2,21,6,1359754200,41.892042136,-87.63186395,41.942691844,-87.65177050700001,4.8,,17031062100.0,Cash,,720.0,6.0,0.0
6143,8,16.45,6,0,5,1435192200,41.892042136,-87.63186395,41.972929316999995,-87.650290074,6.8,,17031031300.0,Cash,,900.0,3.0,0.0
6144,8,18.05,2,1,1,1391910300,41.892042136,-87.63186395,41.972929316999995,-87.650290074,0.76,,17031031300.0,Credit Card,,840.0,3.0,3.61
6145,8,13.25,12,1,7,1386378000,41.892042136,-87.63186395,41.945282331,-87.661545096,0.1,,17031061500.0,Credit Card,Dispatch Taxi Affiliation,1200.0,6.0,2.85
6146,8,32.45,5,15,1,1431270900,41.892042136,-87.63186395,41.785998518,-87.750934289,0.8,,17031980100.0,Credit Card,Taxi Affiliation Services,3120.0,56.0,10.6
6147,8,27.65,9,12,5,1410436800,41.892042136,-87.63186395,41.785998518,-87.750934289,12.8,,17031980100.0,Credit Card,Taxi Affiliation Services,1560.0,56.0,4.0
6148,8,27.05,8,12,7,1409400000,41.892042136,-87.63186395,41.785998518,-87.750934289,12.8,,17031980100.0,Credit Card,,1260.0,56.0,5.81
6149,8,28.05,6,8,7,1435392900,41.892042136,-87.63186395,41.785998518,-87.750934289,12.9,,17031980100.0,Cash,,1320.0,56.0,0.0
6150,8,30.05,5,13,1,1367761500,41.892042136,-87.63186395,41.785998518,-87.750934289,13.5,,17031980100.0,Cash,,1740.0,56.0,0.0
6151,8,4.45,4,16,7,1397320200,41.892042136,-87.63186395,41.89321636,-87.63784421,7.0,,17031081800.0,Cash,Dispatch Taxi Affiliation,180.0,8.0,0.0
6152,8,5.05,11,1,7,1416015000,41.892042136,-87.63186395,41.89321636,-87.63784421,0.0,,17031081800.0,Cash,Taxi Affiliation Services,300.0,8.0,0.0
6153,8,4.05,6,21,2,1434402900,41.892042136,-87.63186395,41.89321636,-87.63784421,0.3,,17031081800.0,Credit Card,Northwest Management LLC,120.0,8.0,2.0
6154,8,4.65,3,4,7,1395460800,41.892042136,-87.63186395,41.89321636,-87.63784421,0.5,,17031081800.0,Cash,Dispatch Taxi Affiliation,180.0,8.0,0.0
6155,8,13.45,5,10,6,1368784800,41.892042136,-87.63186395,41.89321636,-87.63784421,0.16,,17031081800.0,Cash,,1620.0,8.0,0.0
6156,8,4.45,10,23,5,1414107900,41.892042136,-87.63186395,41.89321636,-87.63784421,0.6,,17031081800.0,Cash,,120.0,8.0,0.0
6157,8,4.5,7,0,7,1469839500,41.892042136,-87.63186395,41.89321636,-87.63784421,0.4,,17031081800.0,Cash,,180.0,8.0,0.0
6158,8,4.45,9,2,2,1409537700,41.892042136,-87.63186395,41.89321636,-87.63784421,0.0,,17031081800.0,Cash,Taxi Affiliation Services,180.0,8.0,0.0
6159,8,4.85,12,20,3,1451421900,41.892042136,-87.63186395,41.89321636,-87.63784421,0.6,,17031081800.0,Cash,,180.0,8.0,0.0
6160,8,4.25,5,14,6,1430489700,41.892042136,-87.63186395,41.89321636,-87.63784421,0.3,,17031081800.0,Cash,,180.0,8.0,0.0
6161,8,5.25,1,1,7,1452303000,41.892042136,-87.63186395,41.89321636,-87.63784421,0.6,,17031081800.0,Cash,Taxi Affiliation Services,300.0,8.0,0.0
6162,8,6.05,3,1,6,1394758800,41.892042136,-87.63186395,41.89321636,-87.63784421,10.0,,17031081800.0,Cash,Taxi Affiliation Services,360.0,8.0,0.0
6163,8,4.65,1,10,2,1389607200,41.892042136,-87.63186395,41.89321636,-87.63784421,0.0,,17031081800.0,Credit Card,Taxi Affiliation Services,180.0,8.0,1.0
6164,8,6.25,12,3,7,1480736700,41.892042136,-87.63186395,41.89321636,-87.63784421,0.97,,17031081800.0,Cash,,334.0,8.0,0.0
6165,8,4.25,11,23,4,1416438900,41.892042136,-87.63186395,41.89321636,-87.63784421,0.4,,17031081800.0,Credit Card,,120.0,8.0,1.0
6166,8,6.25,4,3,7,1397271600,41.892042136,-87.63186395,41.89321636,-87.63784421,1.1,,17031081800.0,Cash,Dispatch Taxi Affiliation,480.0,8.0,0.0
6167,8,6.65,11,1,1,1383443100,41.892042136,-87.63186395,41.89321636,-87.63784421,1.0,,17031081800.0,Cash,Choice Taxi Association,540.0,8.0,0.0
6168,8,4.45,2,1,6,1361497500,41.892042136,-87.63186395,41.89321636,-87.63784421,0.0,,17031081800.0,Cash,Taxi Affiliation Services,240.0,8.0,0.0
6169,8,4.45,8,2,1,1409452200,41.892042136,-87.63186395,41.89321636,-87.63784421,0.3,,17031081800.0,Cash,Taxi Affiliation Services,180.0,8.0,0.0
6170,8,5.65,8,19,7,1409427900,41.892042136,-87.63186395,41.89321636,-87.63784421,0.9,,17031081800.0,Cash,,360.0,8.0,0.0
6171,8,5.85,7,5,1,1437282000,41.892042136,-87.63186395,41.89321636,-87.63784421,0.0,,17031081800.0,Cash,Taxi Affiliation Services,360.0,8.0,0.0
6172,8,5.45,10,21,2,1413235800,41.892042136,-87.63186395,41.89321636,-87.63784421,0.0,,17031081800.0,Credit Card,Blue Ribbon Taxi Association Inc.,360.0,8.0,4.0
6173,8,8.25,12,13,1,1418562000,41.892042136,-87.63186395,41.926811182,-87.642605247,2.4,,17031070103.0,Cash,Top Cab Affiliation,660.0,7.0,0.0
6174,8,6.45,8,13,1,1408887000,41.892042136,-87.63186395,41.898331794,-87.620762865,0.0,,17031081300.0,Credit Card,Northwest Management LLC,480.0,8.0,3.0
6175,8,5.45,10,15,3,1444146300,41.892042136,-87.63186395,41.898331794,-87.620762865,0.9,,17031081300.0,Cash,Dispatch Taxi Affiliation,300.0,8.0,0.0
6176,8,6.25,1,13,6,1389358800,41.892042136,-87.63186395,41.898331794,-87.620762865,0.12,,17031081300.0,Cash,,420.0,8.0,0.0
6177,8,6.75,9,9,5,1474534800,41.892042136,-87.63186395,41.898331794,-87.620762865,1.2,,17031081300.0,Credit Card,,420.0,8.0,2.0
6178,8,5.45,1,12,4,1420633800,41.892042136,-87.63186395,41.898331794,-87.620762865,1.1,,17031081300.0,Cash,,300.0,8.0,0.0
6179,8,5.45,9,22,2,1409608800,41.892042136,-87.63186395,41.898331794,-87.620762865,1.0,,17031081300.0,Cash,Choice Taxi Association,300.0,8.0,0.0
6180,8,7.65,1,18,2,1390241700,41.892042136,-87.63186395,41.898331794,-87.620762865,1.4,,17031081300.0,Credit Card,Choice Taxi Association,660.0,8.0,1.0
6181,8,7.05,9,15,3,1410880500,41.892042136,-87.63186395,41.898331794,-87.620762865,1.4,,17031081300.0,Cash,Taxi Affiliation Services,600.0,8.0,0.0
6182,8,5.45,11,22,7,1384641000,41.892042136,-87.63186395,41.898331794,-87.620762865,1.0,,17031081300.0,Cash,,300.0,8.0,0.0
6183,8,5.05,11,3,4,1384919100,41.892042136,-87.63186395,41.898331794,-87.620762865,0.0,,17031081300.0,Cash,Taxi Affiliation Services,300.0,8.0,0.0
6184,8,5.85,4,16,7,1365869700,41.892042136,-87.63186395,41.898331794,-87.620762865,0.8,,17031081300.0,Cash,,420.0,8.0,0.0
6185,8,6.65,5,22,7,1369521900,41.892042136,-87.63186395,41.90749193,-87.63576009,0.0,,17031080300.0,Cash,Dispatch Taxi Affiliation,480.0,8.0,0.0
6186,8,6.45,11,19,5,1447356600,41.892042136,-87.63186395,41.90749193,-87.63576009,1.1,,17031080300.0,Credit Card,,420.0,8.0,2.0
6187,8,6.5,2,3,1,1456628400,41.892042136,-87.63186395,41.90749193,-87.63576009,0.0,,17031080300.0,Cash,Taxi Affiliation Services,360.0,8.0,0.0
6188,8,6.45,4,13,2,1428327900,41.892042136,-87.63186395,41.90749193,-87.63576009,1.4,,17031080300.0,Cash,Northwest Management LLC,480.0,8.0,0.0
6189,8,5.05,6,23,7,1371943800,41.892042136,-87.63186395,41.90749193,-87.63576009,0.8,,17031080300.0,Cash,,180.0,8.0,0.0
6190,8,7.85,4,14,6,1396620000,41.892042136,-87.63186395,41.867902418,-87.642958665,0.1,,17031841900.0,Cash,Taxi Affiliation Services,600.0,28.0,0.0
6191,8,10.25,7,8,4,1406709900,41.892042136,-87.63186395,41.867902418,-87.642958665,2.5,,17031841900.0,Cash,Dispatch Taxi Affiliation,900.0,28.0,0.0
6192,8,8.65,12,23,3,1450220400,41.892042136,-87.63186395,41.87866742,-87.671653621,2.35,,17031838100.0,Cash,,600.0,28.0,0.0
6193,8,11.05,11,23,7,1416698100,41.892042136,-87.63186395,41.91922505,-87.671445766,0.0,,17031832300.0,Credit Card,Blue Ribbon Taxi Association Inc.,600.0,22.0,2.0
6194,8,10.85,11,21,7,1416692700,41.892042136,-87.63186395,41.91922505,-87.671445766,3.6,,17031832300.0,Cash,,660.0,22.0,0.0
6195,8,6.05,1,23,2,1357602300,41.892042136,-87.63186395,41.904935302,-87.64990722600001,0.0,,17031842200.0,Cash,Taxi Affiliation Services,360.0,8.0,0.0
6196,8,5.65,2,3,7,1392435900,41.892042136,-87.63186395,41.904935302,-87.64990722600001,1.0,,17031842200.0,Credit Card,,300.0,8.0,3.0
6197,8,4.85,3,23,3,1363734900,41.892042136,-87.63186395,41.904935302,-87.64990722600001,0.0,,17031842200.0,Cash,Taxi Affiliation Services,240.0,8.0,0.0
6198,5,3.25,7,18,6,1405708200,41.950442599,-87.68350623,41.950442599,-87.68350623,0.0,,17031050500.0,Cash,Taxi Affiliation Services,0.0,5.0,0.0
6199,32,22.25,11,0,7,1448065800,41.878865584,-87.625192142,,,10.1,,,Credit Card,Dispatch Taxi Affiliation,900.0,,6.95
6200,32,36.85,5,22,4,1432161000,41.878865584,-87.625192142,,,17.5,,,Credit Card,Taxi Affiliation Services,1920.0,,15.0
6201,32,32.25,1,19,6,1454096700,41.878865584,-87.625192142,,,12.7,,,Cash,,1140.0,,0.0
6202,32,44.05,11,0,3,1384216200,41.878865584,-87.625192142,,,0.3,,,Credit Card,Choice Taxi Association,1680.0,,8.8
6203,32,29.45,6,22,5,1434664800,41.878865584,-87.625192142,,,0.8,,,Credit Card,Taxi Affiliation Services,1800.0,,8.1
6204,32,20.05,12,20,6,1450471500,41.878865584,-87.625192142,,,8.7,,,Cash,Taxi Affiliation Services,960.0,,0.0
6205,32,24.45,10,19,5,1445541300,41.878865584,-87.625192142,,,11.2,,,Credit Card,,1260.0,,4.89
6206,32,42.05,10,7,3,1381217400,41.878865584,-87.625192142,,,1.2,,,Cash,Taxi Affiliation Services,3060.0,,0.0
6207,32,22.65,12,20,3,1386705600,41.878865584,-87.625192142,,,0.6,,,Credit Card,Taxi Affiliation Services,1920.0,,4.5
6208,32,31.45,12,19,4,1418240700,41.878865584,-87.625192142,,,14.6,,,Cash,,2040.0,,0.0
6209,32,35.25,7,12,6,1437137100,41.878865584,-87.625192142,,,16.7,,,Credit Card,Dispatch Taxi Affiliation,2520.0,,9.05
6210,32,67.5,8,13,5,1471525200,41.878865584,-87.625192142,,,27.9,,,Credit Card,Taxi Affiliation Services,3000.0,,20.25
6211,32,24.65,5,19,2,1369078200,41.878865584,-87.625192142,,,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,1680.0,,0.0
6212,32,55.45,7,8,5,1405586700,41.878865584,-87.625192142,,,1.7,,,Credit Card,Taxi Affiliation Services,3900.0,,11.05
6213,32,46.65,8,20,5,1409258700,41.878865584,-87.625192142,,,23.4,,,Credit Card,,2220.0,,20.0
6214,32,21.85,1,19,4,1390419900,41.878865584,-87.625192142,,,0.99,,,Credit Card,,960.0,,4.37
6215,32,33.85,9,0,6,1442537100,41.878865584,-87.625192142,,,16.9,,,Cash,,1380.0,,0.0
6216,32,26.65,6,21,2,1434404700,41.878865584,-87.625192142,42.001571027,-87.695012589,0.7,,,Credit Card,Taxi Affiliation Services,1860.0,2.0,5.3
6217,32,24.65,5,10,7,1430560800,41.878865584,-87.625192142,42.001571027,-87.695012589,10.4,,,Cash,Taxi Affiliation Services,1800.0,2.0,0.0
6218,32,24.65,10,8,1,1445157900,41.878865584,-87.625192142,42.001571027,-87.695012589,11.1,,,Cash,,1380.0,2.0,0.0
6219,32,19.45,7,22,2,1375137900,41.878865584,-87.625192142,42.001571027,-87.695012589,0.5,,,Credit Card,Taxi Affiliation Services,1020.0,2.0,5.8
6220,32,17.25,11,18,5,1447957800,41.878865584,-87.625192142,41.901206994,-87.676355989,5.0,,,Cash,Top Cab Affiliation,2040.0,24.0,0.0
6221,32,8.25,9,20,3,1412109900,41.878865584,-87.625192142,41.901206994,-87.676355989,2.1,,,Credit Card,KOAM Taxi Association,540.0,24.0,0.0
6222,32,12.25,6,23,3,1433286900,41.878865584,-87.625192142,41.901206994,-87.676355989,4.1,,,Cash,Choice Taxi Association,780.0,24.0,0.0
6223,32,7.25,7,4,3,1404189000,41.878865584,-87.625192142,41.901206994,-87.676355989,0.1,,,Cash,Dispatch Taxi Affiliation,420.0,24.0,0.0
6224,32,10.05,9,17,1,1379264400,41.878865584,-87.625192142,41.901206994,-87.676355989,3.5,,,Cash,,600.0,24.0,0.0
6225,32,10.45,6,0,5,1371083400,41.878865584,-87.625192142,41.901206994,-87.676355989,3.7,,,Credit Card,,600.0,24.0,2.0
6226,32,9.85,2,1,4,1393378200,41.878865584,-87.625192142,41.901206994,-87.676355989,3.3,,,Credit Card,Dispatch Taxi Affiliation,600.0,24.0,2.0
6227,32,9.25,2,14,2,1456754400,41.878865584,-87.625192142,41.901206994,-87.676355989,0.0,,,Credit Card,Dispatch Taxi Affiliation,360.0,24.0,2.0
6228,32,12.65,8,13,6,1439558100,41.878865584,-87.625192142,41.901206994,-87.676355989,3.6,,,Cash,,1380.0,24.0,0.0
6229,32,15.5,2,0,5,1456359300,41.878865584,-87.625192142,41.901206994,-87.676355989,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,720.0,24.0,0.0
6230,32,7.85,4,19,3,1366138800,41.878865584,-87.625192142,41.901206994,-87.676355989,0.0,,,Cash,Dispatch Taxi Affiliation,600.0,24.0,0.0
6231,32,39.0,10,16,1,1475426700,41.878865584,-87.625192142,41.901206994,-87.676355989,15.6,,,Cash,,1980.0,24.0,0.0
6232,32,13.25,7,22,4,1406154600,41.878865584,-87.625192142,41.901206994,-87.676355989,4.4,,,Credit Card,Dispatch Taxi Affiliation,1140.0,24.0,2.65
6233,32,11.25,1,20,3,1422388800,41.878865584,-87.625192142,41.901206994,-87.676355989,3.9,,,Credit Card,Dispatch Taxi Affiliation,780.0,24.0,2.0
6234,32,13.25,11,17,6,1383325200,41.878865584,-87.625192142,41.901206994,-87.676355989,4.0,,,Credit Card,,1080.0,24.0,2.0
6235,32,11.85,11,18,2,1447092900,41.878865584,-87.625192142,41.901206994,-87.676355989,2.8,,,Credit Card,Taxi Affiliation Services,1140.0,24.0,2.35
6236,32,9.45,3,16,3,1393951500,41.878865584,-87.625192142,41.901206994,-87.676355989,0.0,,,Cash,Blue Ribbon Taxi Association Inc.,660.0,24.0,0.0
6237,32,7.65,11,13,2,1416229200,41.878865584,-87.625192142,41.901206994,-87.676355989,1.6,,,Cash,,600.0,24.0,0.0
6238,32,9.85,3,18,4,1426703400,41.878865584,-87.625192142,41.901206994,-87.676355989,3.2,,,Credit Card,,600.0,24.0,3.0
6239,32,8.45,1,2,4,1420597800,41.878865584,-87.625192142,41.901206994,-87.676355989,2.1,,,Credit Card,Taxi Affiliation Services,600.0,24.0,3.0
6240,32,13.25,9,8,2,1380529800,41.878865584,-87.625192142,41.901206994,-87.676355989,0.0,,,Credit Card,Taxi Affiliation Services,1140.0,24.0,2.65
6241,32,10.85,2,22,4,1392243300,41.878865584,-87.625192142,41.901206994,-87.676355989,7.5,,,Cash,Choice Taxi Association,780.0,24.0,0.0
6242,32,9.05,7,13,1,1436103900,41.878865584,-87.625192142,41.901206994,-87.676355989,2.5,,,Cash,Taxi Affiliation Services,720.0,24.0,0.0
6243,32,12.05,8,10,2,1441017000,41.878865584,-87.625192142,41.901206994,-87.676355989,3.6,,,Cash,,1080.0,24.0,0.0
6244,32,11.5,12,15,6,1483110000,41.878865584,-87.625192142,41.901206994,-87.676355989,0.0,,,Cash,Dispatch Taxi Affiliation,1020.0,24.0,0.0
6245,32,4.65,6,17,4,1371662100,41.878865584,-87.625192142,41.878865584,-87.625192142,0.0,,,Cash,Taxi Affiliation Services,180.0,32.0,0.0
6246,32,4.45,11,8,2,1447660800,41.878865584,-87.625192142,41.878865584,-87.625192142,0.4,,,Credit Card,Northwest Management LLC,240.0,32.0,2.0
6247,32,7.65,3,12,4,1363178700,41.878865584,-87.625192142,41.878865584,-87.625192142,0.0,,,Credit Card,Taxi Affiliation Services,720.0,32.0,2.0
6248,32,6.65,9,2,3,1442282400,41.878865584,-87.625192142,41.878865584,-87.625192142,1.5,,,Credit Card,Dispatch Taxi Affiliation,420.0,32.0,2.0
6249,32,5.65,2,9,7,1359797400,41.878865584,-87.625192142,41.878865584,-87.625192142,0.0,,,Cash,Northwest Management LLC,300.0,32.0,0.0
6250,32,22.45,12,21,5,1450387800,41.878865584,-87.625192142,42.009622881,-87.67016685700001,10.2,,,Cash,,1200.0,1.0,0.0
6251,32,24.65,10,19,4,1445454900,41.878865584,-87.625192142,42.009622881,-87.67016685700001,10.5,,,Cash,,1680.0,1.0,0.0
6252,32,3.25,5,18,5,1369333800,41.878865584,-87.625192142,42.009622881,-87.67016685700001,0.0,,,Cash,,0.0,1.0,0.0
6253,32,23.45,5,22,4,1431556200,41.878865584,-87.625192142,42.009622881,-87.67016685700001,10.4,,,Credit Card,Dispatch Taxi Affiliation,1320.0,1.0,4.65
6254,32,23.25,10,17,3,1445360400,41.878865584,-87.625192142,42.009622881,-87.67016685700001,10.2,,,Credit Card,KOAM Taxi Association,1440.0,1.0,4.65
6255,32,22.25,4,17,4,1397062800,41.878865584,-87.625192142,42.009622881,-87.67016685700001,0.6,,,Credit Card,Taxi Affiliation Services,1260.0,1.0,5.0
6256,32,19.05,11,1,7,1448673300,41.878865584,-87.625192142,42.009622881,-87.67016685700001,8.3,,,Credit Card,,960.0,1.0,5.72
6257,32,16.65,1,17,5,1389286800,41.878865584,-87.625192142,41.900069603,-87.720918238,0.2,,,Cash,Taxi Affiliation Services,1860.0,23.0,0.0
6258,32,17.25,12,13,7,1418475600,41.878865584,-87.625192142,41.900069603,-87.720918238,6.0,,,Credit Card,,1620.0,23.0,3.85
6259,32,17.25,12,23,4,1449098100,41.878865584,-87.625192142,41.96581197,-87.655878786,0.4,,,Cash,Blue Ribbon Taxi Association Inc.,720.0,3.0,0.0
6260,32,19.05,4,6,5,1398321900,41.878865584,-87.625192142,41.96581197,-87.655878786,8.3,,,Cash,,960.0,3.0,0.0
6261,32,18.25,8,20,3,1438718400,41.878865584,-87.625192142,41.96581197,-87.655878786,7.0,,,Credit Card,,1140.0,3.0,5.0
6262,32,19.45,4,21,7,1398547800,41.878865584,-87.625192142,41.924347077,-87.734739754,0.4,,,Cash,Taxi Affiliation Services,1620.0,20.0,0.0
6263,32,19.25,8,2,2,1375668000,41.878865584,-87.625192142,41.938666196,-87.71121059299999,0.0,,,Cash,Taxi Affiliation Services,960.0,21.0,0.0
6264,32,16.85,8,18,2,1376937900,41.878865584,-87.625192142,41.938666196,-87.71121059299999,0.64,,,Cash,,1080.0,21.0,0.0
6265,32,15.65,4,21,2,1396905300,41.878865584,-87.625192142,41.938666196,-87.71121059299999,0.3,,,Credit Card,Taxi Affiliation Services,720.0,21.0,2.35
6266,32,15.85,11,20,3,1416342600,41.878865584,-87.625192142,41.938666196,-87.71121059299999,6.3,,,Credit Card,,840.0,21.0,3.17
6267,32,15.85,11,18,4,1416422700,41.878865584,-87.625192142,41.938666196,-87.71121059299999,5.82,,,Cash,,960.0,21.0,0.0
6268,32,31.45,4,0,6,1397779200,41.878865584,-87.625192142,41.713148612,-87.675075312,0.0,,,Credit Card,Taxi Affiliation Services,1440.0,72.0,6.25
6269,32,36.05,6,22,6,1434147300,41.878865584,-87.625192142,41.713148612,-87.675075312,0.0,,,Cash,Taxi Affiliation Services,1680.0,72.0,0.0
6270,32,7.65,8,11,2,1408966200,41.878865584,-87.625192142,41.899602111,-87.633308037,1.8,,,Credit Card,Taxi Affiliation Services,600.0,8.0,2.0
