pickup_community_area,fare,trip_start_month,trip_start_hour,trip_start_day,trip_start_timestamp,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_miles,dropoff_census_tract,payment_type,company,trip_seconds,dropoff_community_area,tips
28,19.05,2,22,6,1359756000,-87.64280847,41.94269184,-87.65177051,0,17031062100,Cash,Taxi Affiliation Services,1380,6,0
28,26.65,11,16,5,1416501000,-87.64280847,41.78599852,-87.75093429,10.8,17031980100,Credit Card,Dispatch Taxi Affiliation,2700,56,10
28,23.05,3,20,3,1426625100,-87.64280847,41.78599852,-87.75093429,1.07,17031980100,Cash,,960,56,0
28,5.25,11,6,2,1416206700,-87.64280847,41.89321636,-87.63784421,0.8,17031081800,Cash,,240,8,0
28,5.85,3,16,4,1363795200,-87.64280847,41.89321636,-87.63784421,0,17031081800,Cash,Taxi Affiliation Services,360,8,0
28,4.25,9,9,5,1378977300,-87.64280847,41.89321636,-87.63784421,0.5,17031081800,Cash,,120,8,0
28,5.25,12,18,7,1418495400,-87.64280847,41.89321636,-87.63784421,0.9,17031081800,Cash,Taxi Affiliation Services,300,8,0
28,5.25,8,10,6,1408701600,-87.64280847,41.89321636,-87.63784421,0.5,17031081800,Cash,Top Cab Affiliation,360,8,0
28,6.25,11,15,2,1385392500,-87.64280847,41.89321636,-87.63784421,1.2,17031081800,Credit Card,Taxi Affiliation Services,360,8,0
28,8.85,1,19,2,1390849200,-87.64280847,41.89833179,-87.62076287,0.1,17031081300,Cash,Taxi Affiliation Services,840,8,0
28,7.25,4,7,2,1429515900,-87.64280847,41.89833179,-87.62076287,1.8,17031081300,Credit Card,,480,8,1.45
28,8.25,2,8,2,1456130700,-87.64280847,41.89833179,-87.62076287,0,17031081300,Cash,Northwest Management LLC,600,8,0
28,7.25,9,23,3,1442962800,-87.64280847,41.9049353,-87.64990723,0.1,17031842200,Cash,Taxi Affiliation Services,420,8,0
7,12.85,7,9,5,1406194200,-87.64948873,,,2.8,,Credit Card,Taxi Affiliation Services,1380,,2
7,10.05,7,12,6,1437741000,-87.64948873,41.90120699,-87.67635599,2.1,,Cash,Taxi Affiliation Services,900,24,0
7,6.05,6,4,3,1402978500,-87.64948873,41.90120699,-87.67635599,0.13,,Cash,,240,24,0
7,8.65,12,18,4,1418236200,-87.64948873,41.90120699,-87.67635599,1.8,,Credit Card,,780,24,2
7,8.85,1,16,6,1357920000,-87.64948873,41.90120699,-87.67635599,2.7,,Cash,,600,24,0
7,12.85,12,22,7,1419720300,-87.64948873,41.90120699,-87.67635599,4.2,,Cash,,1020,24,0
7,8.85,7,13,7,1374326100,-87.64948873,41.90120699,-87.67635599,0.22,,Cash,,780,24,0
7,8.85,9,12,7,1378557000,-87.64948873,41.90120699,-87.67635599,0,,Cash,Taxi Affiliation Services,600,24,0
7,10.65,5,9,4,1400058900,-87.64948873,41.87886558,-87.62519214,3.4,,Cash,Northwest Management LLC,840,32,0
7,11.65,8,11,3,1376394300,-87.64948873,41.87886558,-87.62519214,3.4,,Cash,Choice Taxi Association,960,32,0
7,6.25,8,21,1,1440365400,-87.64948873,41.87886558,-87.62519214,1.5,,Cash,,300,32,0
7,9.65,6,11,6,1370603700,-87.64948873,41.87886558,-87.62519214,0,,Cash,Blue Ribbon Taxi Association Inc.,780,32,0
7,10.85,12,9,2,1385975700,-87.64948873,41.87886558,-87.62519214,0.1,,Cash,Taxi Affiliation Services,960,32,0
7,16.05,1,5,4,1388554200,-87.64948873,42.00962288,-87.67016686,0.4,,Cash,Taxi Affiliation Services,1020,1,0
7,9.85,5,19,5,1367523900,-87.64948873,41.96581197,-87.65587879,0.1,,Cash,Taxi Affiliation Services,780,3,0
7,8.45,2,22,5,1392331500,-87.64948873,41.96581197,-87.65587879,0.1,,Credit Card,Taxi Affiliation Services,720,3,0
7,9.45,3,21,6,1426886100,-87.64948873,41.9386662,-87.71121059,3,,Cash,,720,21,0
7,10.05,4,11,1,1367148600,-87.64948873,41.89960211,-87.63330804,3,,Credit Card,,780,8,2
7,9.45,3,10,3,1427796000,-87.64948873,41.89960211,-87.63330804,3,,Cash,Taxi Affiliation Services,720,8,0
7,10.05,2,17,4,1423070100,-87.64948873,41.89960211,-87.63330804,3,,Cash,Taxi Affiliation Services,720,8,0
7,11.25,9,13,7,1411219800,-87.64948873,41.89960211,-87.63330804,2.8,,Cash,Taxi Affiliation Services,1080,8,0
7,9.05,4,0,5,1365641100,-87.64948873,41.89960211,-87.63330804,0,,Cash,Northwest Management LLC,360,8,0
7,9.65,7,18,2,1437415200,-87.64948873,41.89960211,-87.63330804,0.1,,Credit Card,Taxi Affiliation Services,720,8,2
7,5.25,4,10,1,1428229800,-87.64948873,41.89960211,-87.63330804,0.7,,Credit Card,,300,8,2
7,9.45,8,14,4,1377093600,-87.64948873,41.89960211,-87.63330804,0,,Cash,Choice Taxi Association,540,8,0
7,6.85,3,6,7,1395469800,-87.64948873,41.89960211,-87.63330804,0.18,,Cash,,360,8,0
7,7.85,11,9,2,1448875800,-87.64948873,41.89960211,-87.63330804,1.9,,Cash,,600,8,0
7,5.05,5,18,4,1399488300,-87.64948873,41.89960211,-87.63330804,0,,Cash,Taxi Affiliation Services,240,8,0
7,9.25,2,11,1,1393154100,-87.64948873,41.89960211,-87.63330804,0.1,,Credit Card,Blue Ribbon Taxi Association Inc.,720,8,2
7,7.85,8,4,1,1376193600,-87.64948873,41.89960211,-87.63330804,21,,Cash,Taxi Affiliation Services,480,8,0
7,10.65,5,15,6,1399647600,-87.64948873,41.89960211,-87.63330804,3.6,,Cash,,720,8,0
7,9.65,12,17,5,1418923800,-87.64948873,41.89960211,-87.63330804,2.8,,Cash,,840,8,0
7,11.65,6,15,7,1435419000,-87.64948873,41.89960211,-87.63330804,0.1,,Credit Card,Taxi Affiliation Services,1140,8,2.3
7,9.45,9,17,2,1410198300,-87.64948873,41.89960211,-87.63330804,0,,Cash,Choice Taxi Association,780,8,0
7,34.65,10,7,4,1381304700,-87.64948873,41.98026432,-87.9136246,0,,Cash,Blue Ribbon Taxi Association Inc.,3180,76,0
7,34.65,2,16,5,1391705100,-87.64948873,41.98026432,-87.9136246,15.1,,Cash,Taxi Affiliation Services,3120,76,0
7,32.25,2,12,2,1360584000,-87.64948873,41.98026432,-87.9136246,0.9,,Cash,Taxi Affiliation Services,1740,76,0
7,42.75,5,15,6,1462546800,-87.64948873,41.98026432,-87.9136246,15.6,,Cash,Chicago Medallion Leasing INC,3240,76,0
7,14.05,11,18,3,1384280100,-87.64948873,41.95358213,-87.72345239,4.9,,Cash,Taxi Affiliation Services,1020,16,0
7,20.65,4,19,7,1367091900,-87.64948873,41.99393013,-87.75835359,9.5,,Credit Card,,900,12,5.53
7,14.25,9,9,1,1379236500,-87.64948873,41.85718386,-87.62033462,5.5,,Credit Card,,960,33,3.81
7,15.75,5,10,2,1464603300,-87.64948873,41.85718386,-87.62033462,5.2,,Cash,,600,33,0
7,10.85,6,19,5,1403810100,-87.64948873,41.9442266,-87.65599818,2.8,,Cash,Northwest Management LLC,1200,6,0
7,8.05,11,2,7,1416622500,-87.64948873,41.9442266,-87.65599818,2.1,,Cash,Choice Taxi Association,600,6,0
7,6.45,12,15,7,1418482800,-87.64948873,41.9442266,-87.65599818,1.3,,Cash,Dispatch Taxi Affiliation,420,6,0
7,7.25,7,0,3,1405988100,-87.64948873,41.9442266,-87.65599818,0,,Cash,Blue Ribbon Taxi Association Inc.,480,6,0
7,9.25,9,20,2,1380572100,-87.64948873,41.9442266,-87.65599818,2.6,,Cash,,720,6,0
7,10.25,12,21,4,1387401300,-87.64948873,41.9442266,-87.65599818,2.9,,Cash,,840,6,0
7,4.85,1,10,3,1389091500,-87.64948873,41.9442266,-87.65599818,0.7,,Credit Card,KOAM Taxi Association,240,6,0
7,6.45,6,2,4,1371002400,-87.64948873,41.9442266,-87.65599818,1.6,,Cash,,360,6,0
7,9.25,2,6,1,1361685600,-87.64948873,41.9442266,-87.65599818,0,,Cash,Taxi Affiliation Services,540,6,0
7,10.05,3,20,4,1364414400,-87.64948873,41.9442266,-87.65599818,2.9,,Cash,,840,6,0
7,6.25,3,3,3,1393902000,-87.64948873,41.9442266,-87.65599818,1.3,,Cash,Dispatch Taxi Affiliation,420,6,0
7,8.25,8,10,4,1438769700,-87.64948873,41.9442266,-87.65599818,0,,Cash,Blue Ribbon Taxi Association Inc.,660,6,0
7,11.25,11,14,5,1417099500,-87.64948873,41.94779159,-87.68383494,3.8,,Cash,Choice Taxi Association,840,5,0
7,9.05,1,23,1,1390172400,-87.64948873,41.94779159,-87.68383494,0,,Cash,Taxi Affiliation Services,960,5,0
7,9.45,8,19,5,1377198900,-87.64948873,41.94779159,-87.68383494,0.25,,Cash,,720,5,0
7,15.05,8,8,6,1406880000,-87.64948873,41.87400538,-87.66351755,4.8,,Cash,,1500,28,0
7,13,8,7,3,1471935600,-87.64948873,41.87400538,-87.66351755,3.9,,Credit Card,,900,28,3
7,10.65,3,9,7,1393666200,-87.64948873,41.87400538,-87.66351755,3.4,,Credit Card,Dispatch Taxi Affiliation,780,28,2.1
7,10.85,10,8,5,1414656900,-87.64948873,41.87400538,-87.66351755,3.1,,Cash,Northwest Management LLC,960,28,0
7,10.85,12,12,7,1387627200,-87.64948873,41.87400538,-87.66351755,0,,Cash,Taxi Affiliation Services,840,28,0
7,12.25,5,6,4,1369809900,-87.64948873,41.87400538,-87.66351755,0,,Cash,Dispatch Taxi Affiliation,540,28,0
7,6.85,2,23,2,1360623600,-87.64948873,41.92268628,-87.64948873,0,,Credit Card,Taxi Affiliation Services,60,7,1
7,4.65,11,14,4,1416406500,-87.64948873,41.92268628,-87.64948873,0.7,,Credit Card,Taxi Affiliation Services,180,7,3
7,5.45,3,12,6,1426248000,-87.64948873,41.92268628,-87.64948873,0,,Credit Card,Blue Ribbon Taxi Association Inc.,300,7,2
7,3.25,9,6,6,1411106400,-87.64948873,41.92268628,-87.64948873,0,,Cash,Blue Ribbon Taxi Association Inc.,0,7,0
7,5.45,6,21,7,1434231000,-87.64948873,41.92268628,-87.64948873,1,,Cash,,300,7,0
7,5.85,2,16,3,1361290500,-87.64948873,41.92268628,-87.64948873,1,,Cash,Dispatch Taxi Affiliation,360,7,0
7,6.45,3,3,7,1363405500,-87.64948873,41.92268628,-87.64948873,0,,Cash,Taxi Affiliation Services,420,7,0
7,6.05,4,4,6,1366949700,-87.64948873,41.92268628,-87.64948873,0,,Credit Card,Taxi Affiliation Services,240,7,2
7,3.75,11,22,3,1478038500,-87.64948873,41.92268628,-87.64948873,0.2,,Cash,,60,7,0
7,5.45,4,16,6,1397836800,-87.64948873,41.92268628,-87.64948873,0.6,,Cash,,360,7,0
7,6.05,9,20,3,1409689800,-87.64948873,41.92268628,-87.64948873,0,,Cash,Taxi Affiliation Services,360,7,0
7,7.45,3,17,2,1395075600,-87.64948873,41.92268628,-87.64948873,2,,Cash,Taxi Affiliation Services,540,7,0
7,8.44,8,8,2,1441008000,-87.64948873,41.92268628,-87.64948873,1.7,,Credit Card,,780,7,1
7,3.85,10,22,5,1445553000,-87.64948873,41.92268628,-87.64948873,0.3,,Cash,KOAM Taxi Association,60,7,0
7,6.85,8,12,2,1376913600,-87.64948873,41.92268628,-87.64948873,0.15,,Credit Card,,420,7,2
7,5.65,4,12,3,1396353600,-87.64948873,41.92268628,-87.64948873,1.1,,Cash,,360,7,0
7,5.65,10,18,2,1381169700,-87.64948873,41.92268628,-87.64948873,1.1,,Cash,,300,7,0
7,5.05,7,23,3,1436311800,-87.64948873,41.92268628,-87.64948873,0.8,,Cash,,180,7,0
7,10,4,16,2,1460392200,-87.64948873,41.92268628,-87.64948873,2,,Cash,Taxi Affiliation Services,840,7,0
7,5.85,11,3,7,1416023100,-87.64948873,41.92268628,-87.64948873,0,,Cash,Blue Ribbon Taxi Association Inc.,240,7,0
7,13.45,3,4,2,1425874500,-87.64948873,41.89060885,-87.75604671,5.1,,Cash,,900,25,0
7,12.65,4,3,5,1427946300,-87.64948873,41.97517094,-87.68751552,0,,Credit Card,Taxi Affiliation Services,540,4,2.5
7,11.25,12,15,4,1451487600,-87.64948873,41.97517094,-87.68751552,3.5,,Cash,,1020,4,0
7,11.65,5,4,1,1368938700,-87.64948873,41.97517094,-87.68751552,0.2,,Cash,Blue Ribbon Taxi Association Inc.,840,4,0
7,8.44,1,19,7,1422731700,-87.64948873,41.92276062,-87.69915534,2.3,,Cash,,540,22,0
7,9.05,5,21,2,1367875800,-87.64948873,41.92276062,-87.69915534,0,,Cash,Taxi Affiliation Services,660,22,0
7,10.85,7,0,6,1437093000,-87.64948873,41.92276062,-87.69915534,0.2,,Credit Card,Taxi Affiliation Services,720,22,3.25
7,8.65,7,2,3,1406601900,-87.64948873,41.92276062,-87.69915534,2.6,,Credit Card,Northwest Management LLC,480,22,2
7,9.25,6,18,1,1404065700,-87.64948873,41.92276062,-87.69915534,0.23,,Cash,,720,22,0
7,7.65,3,5,1,1425790800,-87.64948873,41.92276062,-87.69915534,2.1,,Cash,Taxi Affiliation Services,420,22,0
7,14.25,5,20,4,1368045900,-87.64948873,41.9867118,-87.66341641,5.6,,Cash,Choice Taxi Association,780,77,0
8,11.05,11,15,2,1446478200,-87.61971067,41.84924675,-87.6241353,3.5,17031841000,Cash,,840,33,0
8,6.25,4,9,6,1461923100,-87.61971067,41.89250778,-87.62621491,0,17031081500,Cash,Taxi Affiliation Services,420,8,0
8,4.85,6,9,1,1401615000,-87.61971067,41.89250778,-87.62621491,0.6,17031081500,Cash,,240,8,0
8,6.45,6,8,2,1434357900,-87.61971067,41.89204214,-87.63186395,1.2,17031081700,Cash,Taxi Affiliation Services,540,8,0
8,4.85,12,19,6,1388172600,-87.61971067,41.89204214,-87.63186395,0,17031081700,Cash,Taxi Affiliation Services,300,8,0
8,5.65,6,19,2,1435001400,-87.61971067,41.89204214,-87.63186395,1,17031081700,Credit Card,,300,8,1.33
8,5.85,12,15,2,1450105200,-87.61971067,41.89204214,-87.63186395,0.8,17031081700,Cash,,360,8,0
8,58.65,9,10,7,1411207200,-87.61971067,41.97907082,-87.90303966,19.7,17031980000,Cash,,5160,76,0
8,46.05,8,11,7,1375529400,-87.61971067,41.97907082,-87.90303966,1.2,17031980000,Cash,Taxi Affiliation Services,3420,76,0
8,40.25,6,17,6,1433525400,-87.61971067,41.97907082,-87.90303966,1.1,17031980000,Credit Card,Taxi Affiliation Services,3960,76,8.45
8,37.45,6,12,6,1433506500,-87.61971067,41.97907082,-87.90303966,16.8,17031980000,Cash,KOAM Taxi Association,2640,76,0
8,36.65,12,9,5,1449135000,-87.61971067,41.97907082,-87.90303966,18,17031980000,Cash,Choice Taxi Association,2340,76,0
8,36.25,9,9,1,1410687900,-87.61971067,41.97907082,-87.90303966,1.1,17031980000,Cash,Taxi Affiliation Services,1320,76,0
8,6.25,11,0,1,1446338700,-87.61971067,41.90026569,-87.63210922,1.1,17031081000,Cash,Dispatch Taxi Affiliation,420,8,0
8,6.65,2,15,6,1360940400,-87.61971067,41.91461629,-87.63171737,0,17031071500,Credit Card,Taxi Affiliation Services,420,7,1.6
8,7.25,9,18,5,1411668000,-87.61971067,41.91461629,-87.63171737,1.7,17031071500,Credit Card,,480,7,0
8,6.65,9,18,5,1379613600,-87.61971067,41.87740612,-87.62197165,0.12,17031320400,Cash,,480,32,0
8,10.45,11,22,6,1416608100,-87.61971067,41.85934972,-87.61735801,3.1,17031330100,Cash,,840,33,0
8,11.65,3,12,1,1427028300,-87.61971067,41.90602597,-87.67531162,3.6,17031241400,Credit Card,Taxi Affiliation Services,840,24,3
8,5.45,11,21,5,1448573400,-87.61971067,41.90752008,-87.6266589,0.8,17031080100,Cash,,360,8,0
8,10.25,6,18,6,1403893800,-87.61971067,41.92208254,-87.63415609,3.1,17031071400,Credit Card,,720,7,2
8,8.45,3,18,4,1426702500,-87.61971067,41.92208254,-87.63415609,2,17031071400,Credit Card,,660,7,3
8,6.25,6,11,1,1435491000,-87.61971067,41.89092203,-87.61886836,1.3,17031081403,Credit Card,,360,8,2
8,5.65,11,18,2,1383588900,-87.61971067,41.89092203,-87.61886836,0,17031081403,Cash,Northwest Management LLC,420,8,0
8,4.65,11,16,2,1416240000,-87.61971067,41.89092203,-87.61886836,0.5,17031081403,Cash,Taxi Affiliation Services,240,8,0
8,5.45,12,20,7,1449348300,-87.61971067,41.88498719,-87.62099291,0,17031320100,Cash,Blue Ribbon Taxi Association Inc.,300,32,0
8,6.65,9,13,4,1441805400,-87.61971067,41.88498719,-87.62099291,0,17031320100,Cash,Taxi Affiliation Services,480,32,0
8,5.85,12,13,3,1419339600,-87.61971067,41.88498719,-87.62099291,1.1,17031320100,Cash,Taxi Affiliation Services,360,32,0
8,7.05,4,20,3,1398802500,-87.61971067,41.88498719,-87.62099291,1.3,17031320100,Cash,Taxi Affiliation Services,540,32,0
8,6.65,4,11,2,1429527600,-87.61971067,41.88498719,-87.62099291,1,17031320100,Cash,,540,32,0
8,7.25,5,13,4,1368623700,-87.61971067,41.88498719,-87.62099291,0,17031320100,Cash,Taxi Affiliation Services,600,32,0
8,5.25,6,23,3,1372201200,-87.61971067,41.88498719,-87.62099291,0,17031320100,Credit Card,Dispatch Taxi Affiliation,300,32,2
8,5.85,6,20,7,1371326400,-87.61971067,41.88498719,-87.62099291,0,17031320100,Credit Card,Northwest Management LLC,300,32,2
8,6.45,5,12,7,1400328900,-87.61971067,41.88498719,-87.62099291,1.3,17031320100,Cash,,420,32,0
8,9.75,6,14,4,1466001000,-87.61971067,41.88099447,-87.63274649,1.6,17031839100,Cash,,960,32,0
8,8.05,12,10,6,1386324900,-87.61971067,41.88099447,-87.63274649,1.8,17031839100,Credit Card,Taxi Affiliation Services,720,32,3
8,7.25,7,8,2,1436776200,-87.61971067,41.88099447,-87.63274649,1.6,17031839100,Cash,,600,32,0
8,7.45,11,12,1,1416744900,-87.61971067,41.88099447,-87.63274649,2,17031839100,Credit Card,,480,32,3
8,6.05,2,15,7,1425138300,-87.61971067,41.88099447,-87.63274649,1,17031839100,Cash,,360,32,0
8,6.25,3,8,4,1363769100,-87.61971067,41.88099447,-87.63274649,0,17031839100,Cash,Taxi Affiliation Services,420,32,0
8,7.65,9,9,7,1411205400,-87.61971067,41.88099447,-87.63274649,1.8,17031839100,Cash,Taxi Affiliation Services,540,32,0
8,7.65,10,16,3,1413909900,-87.61971067,41.88099447,-87.63274649,1.5,17031839100,Credit Card,Taxi Affiliation Services,660,32,3
8,8.25,7,16,5,1438272900,-87.61971067,41.88099447,-87.63274649,1,17031839100,Cash,Taxi Affiliation Services,840,32,0
8,6.85,6,19,2,1434395700,-87.61971067,41.88099447,-87.63274649,1.3,17031839100,Cash,,480,32,0
8,7.85,1,17,4,1357146000,-87.61971067,41.88099447,-87.63274649,1.9,17031839100,Cash,,540,32,0
8,6.85,3,11,4,1363172400,-87.61971067,41.88099447,-87.63274649,0,17031839100,Credit Card,Dispatch Taxi Affiliation,420,32,1
8,6.85,3,22,4,1394058600,-87.61971067,41.88099447,-87.63274649,0.7,17031839100,Cash,Choice Taxi Association,480,32,0
8,9,9,16,4,1474475400,-87.61971067,41.88099447,-87.63274649,0,17031839100,Credit Card,Taxi Affiliation Services,780,32,2
8,8.65,9,15,6,1442588400,-87.61971067,41.88099447,-87.63274649,0,17031839100,Credit Card,Blue Ribbon Taxi Association Inc.,840,32,2
8,8.25,2,16,4,1424882700,-87.61971067,41.88099447,-87.63274649,0,17031839100,Credit Card,,840,32,2
8,8.65,4,11,2,1398078000,-87.61971067,41.88099447,-87.63274649,1.7,17031839100,Cash,Dispatch Taxi Affiliation,720,32,0
8,11.25,2,18,7,1361644200,-87.61971067,41.88528132,-87.6572332,2.7,17031833000,Cash,,1140,28,0
8,9.05,5,21,2,1399929300,-87.61971067,41.88528132,-87.6572332,0,17031833000,Cash,Dispatch Taxi Affiliation,600,28,0
8,8,6,19,5,1466708400,-87.61971067,41.89197151,-87.61294541,1.2,17031081402,Cash,,660,8,0
8,7.65,4,15,2,1364829300,-87.61971067,41.89197151,-87.61294541,0,17031081402,Cash,Blue Ribbon Taxi Association Inc.,720,8,0
8,5.25,5,19,4,1401303600,-87.61971067,41.89197151,-87.61294541,0,17031081402,Cash,Taxi Affiliation Services,300,8,0
8,6.85,10,10,5,1444299300,-87.61971067,41.89197151,-87.61294541,1.3,17031081402,Credit Card,KOAM Taxi Association,540,8,1.15
8,11.05,6,18,3,1434480300,-87.61971067,41.89197151,-87.61294541,2,17031081402,No Charge,Choice Taxi Association,1200,8,0
8,10.45,7,9,5,1437642000,-87.61971067,41.87906699,-87.65700503,0.1,17031833100,Credit Card,Taxi Affiliation Services,1080,28,2.05
8,15.05,8,9,7,1408786200,-87.61971067,41.94913977,-87.65680391,4.8,17031061100,Cash,Taxi Affiliation Services,720,6,0
8,9.45,6,10,1,1403431200,-87.61971067,41.87925508,-87.642649,2.6,17031281900,Cash,Taxi Affiliation Services,720,28,0
8,9.85,8,18,3,1440525600,-87.61971067,41.87925508,-87.642649,1.8,17031281900,Cash,,960,28,0
8,10.05,10,13,6,1381496400,-87.61971067,41.87925508,-87.642649,0.1,17031281900,Cash,Blue Ribbon Taxi Association Inc.,840,28,0
8,7.05,1,21,6,1390597200,-87.61971067,41.87925508,-87.642649,1.9,17031281900,Cash,,360,28,0
8,7.85,5,8,5,1368088200,-87.61971067,41.87925508,-87.642649,0.1,17031281900,Credit Card,Taxi Affiliation Services,420,28,4
8,9.05,8,14,4,1407336300,-87.61971067,41.87925508,-87.642649,1.8,17031281900,Cash,Taxi Affiliation Services,840,28,0
8,7.45,5,20,5,1431634500,-87.61971067,41.87925508,-87.642649,1.8,17031281900,Cash,,540,28,0
8,8.25,2,15,1,1392563700,-87.61971067,41.87925508,-87.642649,1.8,17031281900,Cash,Dispatch Taxi Affiliation,720,28,0
8,5.45,1,20,2,1422304200,-87.61971067,41.90278805,-87.62614559,1,17031081202,Credit Card,Taxi Affiliation Services,360,8,2
8,5.85,4,21,7,1397336400,-87.61971067,41.89207264,-87.62887416,0.08,17031081600,Cash,,480,8,0
8,4.25,8,22,6,1471041900,-87.61971067,41.89207264,-87.62887416,0.4,17031081600,Cash,,120,8,0
8,15.05,1,2,7,1389406500,-87.61971067,41.95805593,-87.66038946,0,17031830700,Cash,Dispatch Taxi Affiliation,900,3,0
8,8.45,10,12,6,1414759500,-87.61971067,41.88530002,-87.64280847,1.7,17031280100,Cash,,660,28,0
8,7.85,1,16,3,1359477900,-87.61971067,41.88530002,-87.64280847,0,17031280100,Cash,Taxi Affiliation Services,540,28,0
8,6.65,6,14,4,1434549600,-87.61971067,41.90949567,-87.6309636,1.2,17031080201,Credit Card,Taxi Affiliation Services,480,8,1
8,6.45,2,18,4,1361988000,-87.61971067,41.95282292,-87.65324399,0.88,17031832100,Cash,,540,6,0
8,3.45,8,15,7,1408807800,-87.61971067,41.89503345,-87.61971067,0.1,17031081401,Cash,,0,8,0
8,4.45,5,16,6,1370016900,-87.61971067,41.89503345,-87.61971067,0,17031081401,Cash,Taxi Affiliation Services,240,8,0
8,4.85,10,13,5,1414070100,-87.61971067,41.89503345,-87.61971067,0,17031081401,Credit Card,Taxi Affiliation Services,240,8,2
8,3.85,12,13,4,1450273500,-87.61971067,41.89503345,-87.61971067,0,17031081401,No Charge,Dispatch Taxi Affiliation,120,8,0
8,23.85,3,0,7,1363999500,-87.61971067,41.89503345,-87.61971067,6.7,17031081401,Cash,,2760,8,0
8,8.25,9,14,6,1410531300,-87.61971067,41.87060737,-87.62217294,1.5,17031320600,Credit Card,Taxi Affiliation Services,660,32,3
8,7.85,12,22,4,1450303200,-87.61971067,41.87060737,-87.62217294,1.9,17031320600,Credit Card,Taxi Affiliation Services,540,32,3
8,8.85,8,23,6,1376696700,-87.61971067,41.87101588,-87.63140653,0,17031839000,Cash,Taxi Affiliation Services,660,32,0
8,4.05,3,11,4,1395831600,-87.61971067,41.89915561,-87.62621053,0,17031081201,Cash,Taxi Affiliation Services,120,8,0
8,5.65,3,9,7,1394271900,-87.61971067,41.89915561,-87.62621053,0.9,17031081201,Cash,,360,8,0
8,43.85,3,13,7,1426338000,-87.61971067,41.78599852,-87.75093429,13.5,17031980100,Credit Card,,1680,56,9.47
8,30.05,4,17,7,1398531600,-87.61971067,41.78599852,-87.75093429,13.5,17031980100,Credit Card,Taxi Affiliation Services,1920,56,5
8,7.05,11,17,5,1415293200,-87.61971067,41.89321636,-87.63784421,0,17031081800,Cash,Dispatch Taxi Affiliation,660,8,0
8,6.25,2,20,4,1423080900,-87.61971067,41.89321636,-87.63784421,0,17031081800,Cash,Taxi Affiliation Services,420,8,0
